id,name,release date,artists,popularity,preview url,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,uri,track_href,analysis_url,duration_ms,time_signature
7L59vVTpoS94JU3KEeolqt,Take Me Home (feat. Bebe Rexha),2016-06-24,Cash Cash,56,https://p.scdn.co/mp3-preview/22d9a84abc2944ca023f8d89c399759a0e8b6e4e?cid=b52c7bdbb51648a6aaf15ccd0ae452c8,0.571,0.903,7.0,-2.184,1.0,0.214,0.0615,1.23e-06,0.186,0.477,127.951,audio_features,spotify:track:7L59vVTpoS94JU3KEeolqt,https://api.spotify.com/v1/tracks/7L59vVTpoS94JU3KEeolqt,https://api.spotify.com/v1/audio-analysis/7L59vVTpoS94JU3KEeolqt,206320.0,4.0
4mFGFCJlpR4n9nRWRnz7Ir,"Devil (feat. Busta Rhymes, B.o.B & Neon Hitch)",2016-06-24,Cash Cash,31,https://p.scdn.co/mp3-preview/0d5e5a8637477985833ad36cbd82a70309b407f4?cid=b52c7bdbb51648a6aaf15ccd0ae452c8,0.613,0.765,9.0,-2.974,0.0,0.0568,0.055,0.0,0.205,0.335,144.893,audio_features,spotify:track:4mFGFCJlpR4n9nRWRnz7Ir,https://api.spotify.com/v1/tracks/4mFGFCJlpR4n9nRWRnz7Ir,https://api.spotify.com/v1/audio-analysis/4mFGFCJlpR4n9nRWRnz7Ir,210307.0,4.0
3PKI4YKybQdVzK3YQ5Qtfu,Ride or Die (feat. Phoebe Ryan),2021-04-23,Cash Cash,21,https://p.scdn.co/mp3-preview/b32008ac14977b2ce631b1da266cb42343cb9d18?cid=b52c7bdbb51648a6aaf15ccd0ae452c8,0.547,0.881,0.0,-3.152,0.0,0.0512,0.0159,0.0,0.171,0.215,99.979,audio_features,spotify:track:3PKI4YKybQdVzK3YQ5Qtfu,https://api.spotify.com/v1/tracks/3PKI4YKybQdVzK3YQ5Qtfu,https://api.spotify.com/v1/audio-analysis/3PKI4YKybQdVzK3YQ5Qtfu,188400.0,4.0
5iXiXXgQU9SkVwdCO0hdZE,Love You Now (feat. Georgia Ku),2020-10-09,Cash Cash,26,https://p.scdn.co/mp3-preview/0aad551babd5c339751097657bfb3d59aba921ea?cid=b52c7bdbb51648a6aaf15ccd0ae452c8,0.433,0.808,6.0,-1.825,1.0,0.0616,0.0917,0.0,0.0599,0.279,160.214,audio_features,spotify:track:5iXiXXgQU9SkVwdCO0hdZE,https://api.spotify.com/v1/tracks/5iXiXXgQU9SkVwdCO0hdZE,https://api.spotify.com/v1/audio-analysis/5iXiXXgQU9SkVwdCO0hdZE,175875.0,3.0
5W0vgRE9B23TZDj5B7pRUO,broken - Cash Cash Remix,2018-12-14,lovelytheband,39,https://p.scdn.co/mp3-preview/dabfd54671d8da5fffa0036db8f3f39e889a3aa3?cid=b52c7bdbb51648a6aaf15ccd0ae452c8,0.497,0.747,11.0,-3.112,0.0,0.0894,0.0259,0.0,0.0697,0.355,140.81,audio_features,spotify:track:5W0vgRE9B23TZDj5B7pRUO,https://api.spotify.com/v1/tracks/5W0vgRE9B23TZDj5B7pRUO,https://api.spotify.com/v1/audio-analysis/5W0vgRE9B23TZDj5B7pRUO,191067.0,4.0
4CqO3ZpI3FGByskguC5Kbo,Symphony (feat. Zara Larsson) - Cash Cash Remix,2017-05-25,Clean Bandit,37,https://p.scdn.co/mp3-preview/07893f3c31f04a23c4b396af256fd7549d2dab15?cid=b52c7bdbb51648a6aaf15ccd0ae452c8,0.662,0.938,0.0,-1.948,0.0,0.048,0.0541,0.0047,0.153,0.237,127.022,audio_features,spotify:track:4CqO3ZpI3FGByskguC5Kbo,https://api.spotify.com/v1/tracks/4CqO3ZpI3FGByskguC5Kbo,https://api.spotify.com/v1/audio-analysis/4CqO3ZpI3FGByskguC5Kbo,253125.0,4.0
7nwGvxqSrgAuty1tlPGCFz,Matches,2017-03-03,Cash Cash,41,https://p.scdn.co/mp3-preview/c8e0f6d03f48bc16053aa75a8d01311d2de27a55?cid=b52c7bdbb51648a6aaf15ccd0ae452c8,0.555,0.783,10.0,-1.888,1.0,0.112,0.479,0.0,0.0838,0.329,149.785,audio_features,spotify:track:7nwGvxqSrgAuty1tlPGCFz,https://api.spotify.com/v1/tracks/7nwGvxqSrgAuty1tlPGCFz,https://api.spotify.com/v1/audio-analysis/7nwGvxqSrgAuty1tlPGCFz,187600.0,4.0
1RMJfOjuWNkfdjDo038CgU,Mine,2015-06-09,Phoebe Ryan,46,https://p.scdn.co/mp3-preview/b008bae5abd0d4940d3cc0a53a26c076f5e8ec9b?cid=b52c7bdbb51648a6aaf15ccd0ae452c8,0.658,0.706,5.0,-5.347,1.0,0.0304,0.0625,0.0,0.106,0.427,98.967,audio_features,spotify:track:1RMJfOjuWNkfdjDo038CgU,https://api.spotify.com/v1/tracks/1RMJfOjuWNkfdjDo038CgU,https://api.spotify.com/v1/audio-analysis/1RMJfOjuWNkfdjDo038CgU,227027.0,4.0
3o8bovLXjsxsFBTXajm1VA,Middle Finger,2018-06-08,Phoebe Ryan,38,https://p.scdn.co/mp3-preview/ac6558d6d98d60c3a7e6ffb9078d8b3a4eb04293?cid=b52c7bdbb51648a6aaf15ccd0ae452c8,0.704,0.664,9.0,-3.209,0.0,0.0468,0.141,0.0,0.107,0.533,99.963,audio_features,spotify:track:3o8bovLXjsxsFBTXajm1VA,https://api.spotify.com/v1/tracks/3o8bovLXjsxsFBTXajm1VA,https://api.spotify.com/v1/audio-analysis/3o8bovLXjsxsFBTXajm1VA,241893.0,4.0
0HoxJw3Gt3w4psA1cC3Yn7,The Hunter,2018-05-04,Adam Jensen,51,https://p.scdn.co/mp3-preview/e6163dc90afbe92c49b48d08f7d16792cb058103?cid=b52c7bdbb51648a6aaf15ccd0ae452c8,0.527,0.762,4.0,-3.36,0.0,0.0778,0.222,0.000283,0.0765,0.564,82.464,audio_features,spotify:track:0HoxJw3Gt3w4psA1cC3Yn7,https://api.spotify.com/v1/tracks/0HoxJw3Gt3w4psA1cC3Yn7,https://api.spotify.com/v1/audio-analysis/0HoxJw3Gt3w4psA1cC3Yn7,210972.0,4.0
2ywXf8Fq7XzsNXwnvytIJ4,No Sanctuary,2020-12-11,UNSECRET,25,https://p.scdn.co/mp3-preview/72b25f1385a42e537393dc524675acccee659f93?cid=b52c7bdbb51648a6aaf15ccd0ae452c8,0.272,0.404,3.0,-9.265,0.0,0.0339,0.246,5.37e-06,0.0791,0.181,134.077,audio_features,spotify:track:2ywXf8Fq7XzsNXwnvytIJ4,https://api.spotify.com/v1/tracks/2ywXf8Fq7XzsNXwnvytIJ4,https://api.spotify.com/v1/audio-analysis/2ywXf8Fq7XzsNXwnvytIJ4,244877.0,4.0
6h8gsCn4oaTmJM7MoglvQR,Sunroof (feat. Thomas Rhett),2022-08-12,Nicky Youre,45,https://p.scdn.co/mp3-preview/208ee0829887e33e6ec11c6b140da6884fcab7da?cid=b52c7bdbb51648a6aaf15ccd0ae452c8,0.726,0.796,10.0,-4.295,1.0,0.0381,0.276,0.0,0.151,0.752,131.449,audio_features,spotify:track:6h8gsCn4oaTmJM7MoglvQR,https://api.spotify.com/v1/tracks/6h8gsCn4oaTmJM7MoglvQR,https://api.spotify.com/v1/audio-analysis/6h8gsCn4oaTmJM7MoglvQR,163026.0,4.0
43oofAIQViHPlgYCDfpkAi,Innocent,2021-04-16,Mitchel Dae,50,https://p.scdn.co/mp3-preview/d7065c85090b45e2948f3dd767f2733731f6f2f3?cid=b52c7bdbb51648a6aaf15ccd0ae452c8,0.394,0.889,1.0,-2.046,0.0,0.0506,0.0101,0.0,0.376,0.218,160.0,audio_features,spotify:track:43oofAIQViHPlgYCDfpkAi,https://api.spotify.com/v1/tracks/43oofAIQViHPlgYCDfpkAi,https://api.spotify.com/v1/audio-analysis/43oofAIQViHPlgYCDfpkAi,225790.0,4.0
6pkkxNo6HdxThiiduwKN6k,cloud9,2021-08-20,Mitchel Dae,32,https://p.scdn.co/mp3-preview/c97ac4c5d5cb51cac6d3dce2e499ed852dc86948?cid=b52c7bdbb51648a6aaf15ccd0ae452c8,0.57,0.915,1.0,-1.697,1.0,0.0425,0.0441,0.0,0.124,0.633,149.955,audio_features,spotify:track:6pkkxNo6HdxThiiduwKN6k,https://api.spotify.com/v1/tracks/6pkkxNo6HdxThiiduwKN6k,https://api.spotify.com/v1/audio-analysis/6pkkxNo6HdxThiiduwKN6k,206500.0,4.0
31SNTZ6IZSce23UVeSbGF7,Blame,2021-05-19,BB Cooper,48,https://p.scdn.co/mp3-preview/c3febafb8ea05a44c45fda7cac1b2efd1525a6f1?cid=b52c7bdbb51648a6aaf15ccd0ae452c8,0.653,0.666,6.0,-4.338,1.0,0.0558,0.067,0.00143,0.444,0.429,74.961,audio_features,spotify:track:31SNTZ6IZSce23UVeSbGF7,https://api.spotify.com/v1/tracks/31SNTZ6IZSce23UVeSbGF7,https://api.spotify.com/v1/audio-analysis/31SNTZ6IZSce23UVeSbGF7,190000.0,4.0
1QAH5HMnoDt76yBNpLUsHo,Bloodshot,2020-05-15,Sam Tinnesz,52,https://p.scdn.co/mp3-preview/1238124009c07712fe27d6ccb1f515c95af0c9e8?cid=b52c7bdbb51648a6aaf15ccd0ae452c8,0.671,0.762,6.0,-4.028,1.0,0.0511,0.0594,0.0,0.168,0.535,126.02,audio_features,spotify:track:1QAH5HMnoDt76yBNpLUsHo,https://api.spotify.com/v1/tracks/1QAH5HMnoDt76yBNpLUsHo,https://api.spotify.com/v1/audio-analysis/1QAH5HMnoDt76yBNpLUsHo,200062.0,4.0
0Lu9pdU9sOqI2jFwxfztCb,Alone,2018-09-25,Nico Collins,52,https://p.scdn.co/mp3-preview/e0d676aa4eb64cf35f93218c7b0f760f5d81c37e?cid=b52c7bdbb51648a6aaf15ccd0ae452c8,0.525,0.785,2.0,-2.407,0.0,0.0455,0.0356,0.0,0.103,0.47,170.116,audio_features,spotify:track:0Lu9pdU9sOqI2jFwxfztCb,https://api.spotify.com/v1/tracks/0Lu9pdU9sOqI2jFwxfztCb,https://api.spotify.com/v1/audio-analysis/0Lu9pdU9sOqI2jFwxfztCb,234001.0,4.0
1DHPoTIxZE4xbvgJVD8zeL,Odds Are,2020-06-05,The FifthGuys,41,https://p.scdn.co/mp3-preview/f86fa787b700964e20a1af2164e668f2fe6e46a1?cid=b52c7bdbb51648a6aaf15ccd0ae452c8,0.513,0.668,6.0,-8.638,1.0,0.0883,0.075,0.0,0.411,0.256,159.947,audio_features,spotify:track:1DHPoTIxZE4xbvgJVD8zeL,https://api.spotify.com/v1/tracks/1DHPoTIxZE4xbvgJVD8zeL,https://api.spotify.com/v1/audio-analysis/1DHPoTIxZE4xbvgJVD8zeL,172500.0,4.0
3Yk3bb5rOfk8l2dqrN7RY7,"The Gift of the Rose (from the Netflix Series ""Devil In Ohio"")",2022-09-02,Isabella Summers,0,https://p.scdn.co/mp3-preview/9d587b8c5cfcefdf01caffe9540ad275819fd96f?cid=b52c7bdbb51648a6aaf15ccd0ae452c8,0.594,0.361,9.0,-12.097,0.0,0.0345,0.35,0.0,0.326,0.398,74.474,audio_features,spotify:track:3Yk3bb5rOfk8l2dqrN7RY7,https://api.spotify.com/v1/tracks/3Yk3bb5rOfk8l2dqrN7RY7,https://api.spotify.com/v1/audio-analysis/3Yk3bb5rOfk8l2dqrN7RY7,158878.0,4.0
4U7G8dgUodMEVSv96QRcDb,No Friends,2020-03-06,CADMIUM,56,https://p.scdn.co/mp3-preview/22a226eb0d347f13c9cff4f8368ed894c23dcd9e?cid=b52c7bdbb51648a6aaf15ccd0ae452c8,0.771,0.644,4.0,-7.746,1.0,0.0337,0.522,7.13e-06,0.076,0.831,145.029,audio_features,spotify:track:4U7G8dgUodMEVSv96QRcDb,https://api.spotify.com/v1/tracks/4U7G8dgUodMEVSv96QRcDb,https://api.spotify.com/v1/audio-analysis/4U7G8dgUodMEVSv96QRcDb,235024.0,4.0
6KxHecO2Un6TxnSq8Ufrzi,Solo,2022-05-21,JT Music,43,https://p.scdn.co/mp3-preview/e9460f71739a5ced2529b5aeac3a046078deafed?cid=b52c7bdbb51648a6aaf15ccd0ae452c8,0.718,0.953,9.0,-3.292,1.0,0.0952,0.0842,0.0,0.32,0.341,107.981,audio_features,spotify:track:6KxHecO2Un6TxnSq8Ufrzi,https://api.spotify.com/v1/tracks/6KxHecO2Un6TxnSq8Ufrzi,https://api.spotify.com/v1/audio-analysis/6KxHecO2Un6TxnSq8Ufrzi,202222.0,4.0
1ZbzOXEYMJNT1zxqLHyCfA,Hate You,2020-02-28,Jim Yosef,47,https://p.scdn.co/mp3-preview/860eb45c99beb3837280cb52d0c5e7e46aa848b1?cid=b52c7bdbb51648a6aaf15ccd0ae452c8,0.651,0.661,10.0,-5.088,0.0,0.0322,0.572,0.0,0.121,0.389,97.056,audio_features,spotify:track:1ZbzOXEYMJNT1zxqLHyCfA,https://api.spotify.com/v1/tracks/1ZbzOXEYMJNT1zxqLHyCfA,https://api.spotify.com/v1/audio-analysis/1ZbzOXEYMJNT1zxqLHyCfA,197945.0,4.0
4b9oAM56ycOQXQCV1BbN2S,madhouse,2022-09-09,Nessa Barrett,40,https://p.scdn.co/mp3-preview/8c40938c6b70be374193cadeb708bb8205c7a5d0?cid=b52c7bdbb51648a6aaf15ccd0ae452c8,0.68,0.684,7.0,-6.374,1.0,0.0362,0.126,0.0,0.194,0.436,95.041,audio_features,spotify:track:4b9oAM56ycOQXQCV1BbN2S,https://api.spotify.com/v1/tracks/4b9oAM56ycOQXQCV1BbN2S,https://api.spotify.com/v1/audio-analysis/4b9oAM56ycOQXQCV1BbN2S,125720.0,4.0
6h1s7cKnUtsbRpE5bwnUTf,dying on the inside,2022-02-25,Nessa Barrett,66,https://p.scdn.co/mp3-preview/6c1c9374803bc4c8853d38ac6cd045676f4ff04e?cid=b52c7bdbb51648a6aaf15ccd0ae452c8,0.539,0.587,0.0,-4.603,0.0,0.0371,0.000527,0.0,0.171,0.429,124.849,audio_features,spotify:track:6h1s7cKnUtsbRpE5bwnUTf,https://api.spotify.com/v1/tracks/6h1s7cKnUtsbRpE5bwnUTf,https://api.spotify.com/v1/audio-analysis/6h1s7cKnUtsbRpE5bwnUTf,204848.0,1.0
3CgTgHLI8qHAqLoZkz1BdQ,You Owe Me,2018-12-14,The Chainsmokers,47,https://p.scdn.co/mp3-preview/7b92cc0794689489911fe687c2cb1aacb2e43d5a?cid=b52c7bdbb51648a6aaf15ccd0ae452c8,0.675,0.445,6.0,-8.317,0.0,0.0394,0.222,0.0,0.231,0.348,89.98,audio_features,spotify:track:3CgTgHLI8qHAqLoZkz1BdQ,https://api.spotify.com/v1/tracks/3CgTgHLI8qHAqLoZkz1BdQ,https://api.spotify.com/v1/audio-analysis/3CgTgHLI8qHAqLoZkz1BdQ,190013.0,4.0
2fVHrSxsQbJUuj9MW9zG1e,Who Do You Love,2019-12-06,The Chainsmokers,65,https://p.scdn.co/mp3-preview/8ea700f79348e56677be92d86271674abaa8a577?cid=b52c7bdbb51648a6aaf15ccd0ae452c8,0.51,0.846,3.0,-4.595,1.0,0.0461,0.0101,0.0,0.208,0.475,139.927,audio_features,spotify:track:2fVHrSxsQbJUuj9MW9zG1e,https://api.spotify.com/v1/tracks/2fVHrSxsQbJUuj9MW9zG1e,https://api.spotify.com/v1/audio-analysis/2fVHrSxsQbJUuj9MW9zG1e,226733.0,4.0
0g8Dq6OpSmWengqtLrVr77,The Reaper,2019-12-06,The Chainsmokers,49,https://p.scdn.co/mp3-preview/900eb707bbfcc30f56ad4e144c6eea6c4cc7ddbe?cid=b52c7bdbb51648a6aaf15ccd0ae452c8,0.633,0.564,8.0,-7.789,0.0,0.0701,0.135,0.0,0.201,0.648,164.008,audio_features,spotify:track:0g8Dq6OpSmWengqtLrVr77,https://api.spotify.com/v1/tracks/0g8Dq6OpSmWengqtLrVr77,https://api.spotify.com/v1/audio-analysis/0g8Dq6OpSmWengqtLrVr77,182933.0,4.0
0eu4C55hL6x29mmeAjytzC,Life Goes On,2021-05-28,Oliver Tree,71,https://p.scdn.co/mp3-preview/c04accf431dc01e6c87181f80d4c2d50d055bf47?cid=b52c7bdbb51648a6aaf15ccd0ae452c8,0.7,0.49,0.0,-5.187,1.0,0.076,0.186,0.0,0.117,0.569,79.982,audio_features,spotify:track:0eu4C55hL6x29mmeAjytzC,https://api.spotify.com/v1/tracks/0eu4C55hL6x29mmeAjytzC,https://api.spotify.com/v1/audio-analysis/0eu4C55hL6x29mmeAjytzC,161803.0,4.0
3hgESJrxlX103Q78BrEAfr,New Kings,2017-08-11,Sleeping Wolf,53,https://p.scdn.co/mp3-preview/e41d949137cbd19ed4b40a2b608bff06015e4f15?cid=b52c7bdbb51648a6aaf15ccd0ae452c8,0.558,0.817,4.0,-3.619,1.0,0.0481,0.0147,0.000102,0.384,0.429,76.004,audio_features,spotify:track:3hgESJrxlX103Q78BrEAfr,https://api.spotify.com/v1/tracks/3hgESJrxlX103Q78BrEAfr,https://api.spotify.com/v1/audio-analysis/3hgESJrxlX103Q78BrEAfr,234613.0,4.0
50mqgEaWZLt1lpqVOO914A,Bodies,2022-04-08,Bryce Fox,49,https://p.scdn.co/mp3-preview/a049c3f51257ab6b81f3264bcf7cb1445ee3d0c8?cid=b52c7bdbb51648a6aaf15ccd0ae452c8,0.758,0.694,4.0,-4.913,1.0,0.258,0.0619,0.0,0.4,0.672,87.954,audio_features,spotify:track:50mqgEaWZLt1lpqVOO914A,https://api.spotify.com/v1/tracks/50mqgEaWZLt1lpqVOO914A,https://api.spotify.com/v1/audio-analysis/50mqgEaWZLt1lpqVOO914A,142520.0,4.0
6YEzvO7aCFFGMNirdhymvn,Loser (Feat. Bryce Fox),2022-07-29,Sam Tinnesz,22,https://p.scdn.co/mp3-preview/ef20a66466836ef698703ddcfa6788af47e001d4?cid=b52c7bdbb51648a6aaf15ccd0ae452c8,0.675,0.758,5.0,-5.002,1.0,0.0389,0.0487,0.0,0.075,0.43,90.952,audio_features,spotify:track:6YEzvO7aCFFGMNirdhymvn,https://api.spotify.com/v1/tracks/6YEzvO7aCFFGMNirdhymvn,https://api.spotify.com/v1/audio-analysis/6YEzvO7aCFFGMNirdhymvn,180650.0,4.0
6u9DMmNgMyHOIO6YhvH2SN,Coldhearted,2017-10-20,Bryce Fox,33,https://p.scdn.co/mp3-preview/eb45cdc5354d0315c5fbef605ead5a8db9d7abdf?cid=b52c7bdbb51648a6aaf15ccd0ae452c8,0.292,0.656,9.0,-5.954,0.0,0.0726,0.0106,1.14e-06,0.0787,0.125,81.732,audio_features,spotify:track:6u9DMmNgMyHOIO6YhvH2SN,https://api.spotify.com/v1/tracks/6u9DMmNgMyHOIO6YhvH2SN,https://api.spotify.com/v1/audio-analysis/6u9DMmNgMyHOIO6YhvH2SN,211720.0,4.0
0wuKcZFYDjir1NCt2ScMqF,M.I.A.,2022-04-08,Bryce Fox,12,https://p.scdn.co/mp3-preview/a1cc19b68565deb2fce638dd9f42a184008a7272?cid=b52c7bdbb51648a6aaf15ccd0ae452c8,0.658,0.525,8.0,-8.464,0.0,0.114,0.184,3.9e-06,0.349,0.774,89.902,audio_features,spotify:track:0wuKcZFYDjir1NCt2ScMqF,https://api.spotify.com/v1/tracks/0wuKcZFYDjir1NCt2ScMqF,https://api.spotify.com/v1/audio-analysis/0wuKcZFYDjir1NCt2ScMqF,162750.0,4.0
0dX7D6FGbg3QEDo4sf0oJW,Hate Myself,2022-04-08,Bryce Fox,36,https://p.scdn.co/mp3-preview/6aa4463da006b46eff079d053469001c5b65f0fe?cid=b52c7bdbb51648a6aaf15ccd0ae452c8,0.419,0.738,0.0,-5.344,1.0,0.234,0.113,0.0,0.222,0.534,204.002,audio_features,spotify:track:0dX7D6FGbg3QEDo4sf0oJW,https://api.spotify.com/v1/tracks/0dX7D6FGbg3QEDo4sf0oJW,https://api.spotify.com/v1/audio-analysis/0dX7D6FGbg3QEDo4sf0oJW,153533.0,4.0
6oamMfQm4Qmklm9RUgcvGu,My Oh My,2022-04-08,Bryce Fox,19,https://p.scdn.co/mp3-preview/80c176709fb70317dd037eb4d91a173377d331b4?cid=b52c7bdbb51648a6aaf15ccd0ae452c8,0.548,0.735,7.0,-7.853,0.0,0.0404,0.0258,0.202,0.136,0.316,66.659,audio_features,spotify:track:6oamMfQm4Qmklm9RUgcvGu,https://api.spotify.com/v1/tracks/6oamMfQm4Qmklm9RUgcvGu,https://api.spotify.com/v1/audio-analysis/6oamMfQm4Qmklm9RUgcvGu,159637.0,4.0
7yxRcqOT4KYsjFebZtgJyi,Joker,2020-12-18,Rory Webley,50,https://p.scdn.co/mp3-preview/ad8b9b12fedb9aa44006eb1c4468235043d16785?cid=b52c7bdbb51648a6aaf15ccd0ae452c8,0.677,0.662,11.0,-9.322,0.0,0.237,0.251,2.5e-06,0.222,0.464,111.98,audio_features,spotify:track:7yxRcqOT4KYsjFebZtgJyi,https://api.spotify.com/v1/tracks/7yxRcqOT4KYsjFebZtgJyi,https://api.spotify.com/v1/audio-analysis/7yxRcqOT4KYsjFebZtgJyi,141273.0,4.0
7pypWb7YVqdozw2DFnLl5b,Two Face,2020-06-26,Jake Daniels,47,https://p.scdn.co/mp3-preview/41894c260887834cdae386b74150ccf47db835c6?cid=b52c7bdbb51648a6aaf15ccd0ae452c8,0.858,0.368,0.0,-8.216,0.0,0.0757,0.761,0.00246,0.195,0.348,140.0,audio_features,spotify:track:7pypWb7YVqdozw2DFnLl5b,https://api.spotify.com/v1/tracks/7pypWb7YVqdozw2DFnLl5b,https://api.spotify.com/v1/audio-analysis/7pypWb7YVqdozw2DFnLl5b,154286.0,4.0
3gBOsMwWNPVyZnkvx84bme,k (all i got to say),2021-03-19,NUVILICES,48,https://p.scdn.co/mp3-preview/ce718fe0a3f8f2fd384c66e85d8cb2e22eeb98f2?cid=b52c7bdbb51648a6aaf15ccd0ae452c8,0.728,0.593,5.0,-6.582,0.0,0.0529,0.00865,0.0,0.0905,0.53,129.992,audio_features,spotify:track:3gBOsMwWNPVyZnkvx84bme,https://api.spotify.com/v1/tracks/3gBOsMwWNPVyZnkvx84bme,https://api.spotify.com/v1/audio-analysis/3gBOsMwWNPVyZnkvx84bme,148154.0,4.0
2qCwjPxyVil3B9q89judKW,Head in Her Heart,2019-08-23,Nico Collins,46,https://p.scdn.co/mp3-preview/ba33b56a537ebfb597cfe84e4a79bcd5b17243a3?cid=b52c7bdbb51648a6aaf15ccd0ae452c8,0.491,0.85,10.0,-3.424,1.0,0.0641,0.0433,0.0,0.122,0.598,172.194,audio_features,spotify:track:2qCwjPxyVil3B9q89judKW,https://api.spotify.com/v1/tracks/2qCwjPxyVil3B9q89judKW,https://api.spotify.com/v1/audio-analysis/2qCwjPxyVil3B9q89judKW,208018.0,4.0
09AvsbivV1FQBRAEBJh7UL,High,2022-06-08,The Chainsmokers,60,https://p.scdn.co/mp3-preview/3299bfda11e4e22b8c1d9b593c6991a72aa346b4?cid=b52c7bdbb51648a6aaf15ccd0ae452c8,0.601,0.787,0.0,-6.178,1.0,0.031,0.0492,0.0,0.142,0.525,134.981,audio_features,spotify:track:09AvsbivV1FQBRAEBJh7UL,https://api.spotify.com/v1/tracks/09AvsbivV1FQBRAEBJh7UL,https://api.spotify.com/v1/audio-analysis/09AvsbivV1FQBRAEBJh7UL,175163.0,4.0
2HrXRO1Z8xOpirCjqfqoKr,Tell the Reaper I'm Sorry,2019-07-07,Lil Revive,49,https://p.scdn.co/mp3-preview/7080e76cf80b01b26e37c80b0f5402a26cfbcb1a?cid=b52c7bdbb51648a6aaf15ccd0ae452c8,0.536,0.646,4.0,-8.694,0.0,0.0407,0.166,0.0,0.133,0.296,160.037,audio_features,spotify:track:2HrXRO1Z8xOpirCjqfqoKr,https://api.spotify.com/v1/tracks/2HrXRO1Z8xOpirCjqfqoKr,https://api.spotify.com/v1/audio-analysis/2HrXRO1Z8xOpirCjqfqoKr,161262.0,4.0
34chhNX59Wo9HMFCsI3K8Y,Memory,2021-07-09,Kane Brown,62,https://p.scdn.co/mp3-preview/77e5e413abd2f2809672e9c061542882b1a59a80?cid=b52c7bdbb51648a6aaf15ccd0ae452c8,0.434,0.889,9.0,-5.684,1.0,0.0509,0.395,0.0,0.273,0.845,113.326,audio_features,spotify:track:34chhNX59Wo9HMFCsI3K8Y,https://api.spotify.com/v1/tracks/34chhNX59Wo9HMFCsI3K8Y,https://api.spotify.com/v1/audio-analysis/34chhNX59Wo9HMFCsI3K8Y,153338.0,5.0
30qcgRZnVQbAW1WcKU7pyi,LOSER,2021-08-20,Neoni,56,https://p.scdn.co/mp3-preview/0b86c6716c6bb93b3d380a5b1c7a872ccfb84223?cid=b52c7bdbb51648a6aaf15ccd0ae452c8,0.639,0.687,8.0,-5.777,1.0,0.0377,0.014,0.0,0.107,0.403,140.027,audio_features,spotify:track:30qcgRZnVQbAW1WcKU7pyi,https://api.spotify.com/v1/tracks/30qcgRZnVQbAW1WcKU7pyi,https://api.spotify.com/v1/audio-analysis/30qcgRZnVQbAW1WcKU7pyi,202179.0,4.0
4C9YZ2EVbKVa6PcBwGpJh1,idk wts,2020-08-28,Omri,0,https://p.scdn.co/mp3-preview/2787c8bad7f9e719e269583edcbded660341bb35?cid=b52c7bdbb51648a6aaf15ccd0ae452c8,0.712,0.576,9.0,-6.109,1.0,0.185,0.0424,1.03e-06,0.124,0.574,190.095,audio_features,spotify:track:4C9YZ2EVbKVa6PcBwGpJh1,https://api.spotify.com/v1/tracks/4C9YZ2EVbKVa6PcBwGpJh1,https://api.spotify.com/v1/audio-analysis/4C9YZ2EVbKVa6PcBwGpJh1,133895.0,4.0
41qoLqCcn0X07B6XW9b28v,Cravin',2020-05-08,Stileto,66,https://p.scdn.co/mp3-preview/06232c9f2fb38d593e4dd426b6b6762396d539d7?cid=b52c7bdbb51648a6aaf15ccd0ae452c8,0.37,0.527,6.0,-5.892,0.0,0.0512,0.414,0.000193,0.109,0.222,75.886,audio_features,spotify:track:41qoLqCcn0X07B6XW9b28v,https://api.spotify.com/v1/tracks/41qoLqCcn0X07B6XW9b28v,https://api.spotify.com/v1/audio-analysis/41qoLqCcn0X07B6XW9b28v,172835.0,4.0
2qcv8TiNBAefAoM33fNAy7,Afterlife?!,2022-05-11,Negative 25,0,https://p.scdn.co/mp3-preview/c18e49ae228c1c9a77c095bd42383f92fb26df30?cid=b52c7bdbb51648a6aaf15ccd0ae452c8,0.761,0.595,11.0,-7.469,0.0,0.0383,0.0693,0.00171,0.0928,0.782,95.023,audio_features,spotify:track:2qcv8TiNBAefAoM33fNAy7,https://api.spotify.com/v1/tracks/2qcv8TiNBAefAoM33fNAy7,https://api.spotify.com/v1/audio-analysis/2qcv8TiNBAefAoM33fNAy7,152500.0,4.0
1FMKWnHv9NvkBh60VA4TtT,Doses,2022-03-11,Confetti,38,https://p.scdn.co/mp3-preview/1e80ad875b4338a027543df9f0794858e11dd2ae?cid=b52c7bdbb51648a6aaf15ccd0ae452c8,0.557,0.884,4.0,-4.559,1.0,0.108,0.049,0.0,0.137,0.533,169.985,audio_features,spotify:track:1FMKWnHv9NvkBh60VA4TtT,https://api.spotify.com/v1/tracks/1FMKWnHv9NvkBh60VA4TtT,https://api.spotify.com/v1/audio-analysis/1FMKWnHv9NvkBh60VA4TtT,138353.0,4.0
